Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughout(kbp)
QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,1.000000, 2021-12-31T13:52:17Z, 21406, 0.010464
QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,1.000000, 2021-12-31T13:52:39Z, 44095, 0.010160
QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,1.000000, 2021-12-31T13:53:02Z, 66779, 0.010063
QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,1.000000, 2021-12-31T13:53:25Z, 89547, 0.010006
QBXq3gAABAABsgROlhZJHbO6ukhtWWu6suPXdA==,QBXq3gAABAABsgROlha6HbMipEi6WWu6suPXdA==,QBXq3gAABAABsgROuhZJHbMipEhtWWu6uuPXdA==,QBXq3gAABAABsgROlhZJHbMipLpturoTsuPXdA==,0.800000, 2021-12-31T13:54:03Z, 127148, 0.007047
QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,0.833333, 2021-12-31T13:54:10Z, 134836, 0.008306
QBXq3gAABgABVMNJJTl9QPqMjL4GeSSMBfr7Wg==,QBXq3gAABgABVMNJJTmMQPqKb76MeSSMBfr7Wg==,QBXq3gAABgABVMNJjDl9QPqKb74GeSSMjPr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb4wGjIySBfr7Wg==,0.714286, 2021-12-31T13:54:48Z, 172531, 0.006492
QBXq3gAABwAB5OQ9879HguxdXfHg9KldAKGMUg==,QBXq3gAABwAB5OQ9879dguzm2PFd9KldAKGMUg==,QBXq3gAABwAB5OQ9Xb9Hguzm2PHg9KldXaGMUg==,QBXq3gAABwAB5OQ9879Hguzm2F3gXV0BAKGMUg==,0.625000, 2021-12-31T13:55:11Z, 195223, 0.005737
QBXq3gAACAABtnEGYBSOZlTu7kPrXELu0/5Czg==,QBXq3gAACAABtnEGYBTuZlRdzkPuXELu0/5Czg==,QBXq3gAACAABtnEG7hSOZlRdzkPrXELu7v5Czg==,QBXq3gAACAABtnEGYBSOZlRdzu7r7u5Y0/5Czg==,0.555556, 2021-12-31T13:55:33Z, 217890, 0.005140
QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,0.600000, 2021-12-31T13:55:41Z, 225576, 0.005958
QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,0.636364, 2021-12-31T13:56:04Z, 248295, 0.006315
QBXq3gAACwABeiMIbZ4A4j9r98J0NMwB/n6ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NMwB/n6ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NMwB/n6ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NMwB/n6ucg==,0.666667, 2021-12-31T13:56:26Z, 270947, 0.006614
QBXq3gAADAABPKsQO4Q7vVmEhGZFU8OEcmtdZA==,QBXq3gAADAABPKsQO4SEvVkXTGaEU8OEcmtdZA==,QBXq3gAADAABPKsQhIQ7vVkXTGZFU8OEhGtdZA==,QBXq3gAADAABPKsQO4Q7vVkXTIRFhISQcmtdZA==,0.615385, 2021-12-31T13:57:04Z, 308641, 0.005806
QBXq3gAADQAB5bM7t6M2OWuZffXO3B2UDcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3B2UDcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3B2UDcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3B2UDcVbbw==,0.642857, 2021-12-31T13:57:12Z, 316322, 0.006373
QBXq3gAADgABme9SPmYig5MlJaJEC38livmH7g==,QBXq3gAADgABme9SPmYlg5MJLaIlC38livmH7g==,QBXq3gAADgABme9SJWYig5MJLaJEC38lJfmH7g==,QBXq3gAADgABme9SPmYig5MJLSVEJSU5ivmH7g==,0.600000, 2021-12-31T13:57:49Z, 354016, 0.005695
QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,0.625000, 2021-12-31T13:57:57Z, 361697, 0.006193
QBXq3gAAEAABlNIBRlELWCJubtGbRVpucw1G7g==,QBXq3gAAEAABlNIBRlFuWCKOodFuRVpucw1G7g==,QBXq3gAAEAABlNIBblELWCKOodGbRVpubg1G7g==,QBXq3gAAEAABlNIBRlELWCKOoW6bbm6Zcw1G7g==,0.588235, 2021-12-31T13:58:35Z, 399376, 0.005609
QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,0.611111, 2021-12-31T13:58:42Z, 407064, 0.006053
QBXq3gAAEgABj88jQzaTdZFDQ+7dnHBDa/lFmg==,QBXq3gAAEgABj88jQzZDdZGE1u5DnHBDa/lFmg==,QBXq3gAAEgABj88jQzaTdZGE1u7dnHBDQ/lFmg==,QBXq3gAAEgABj88jQzaTdZGE1kPdQ0Nra/lFmg==,0.631579, 2021-12-31T13:59:05Z, 429757, 0.006255
QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,0.650000, 2021-12-31T13:59:28Z, 452483, 0.006436
QBXq3gAAFAABW8ygIUNCROmtrZXUFsStbTJxwQ==,QBXq3gAAFAABW8ygIUOtROnsq5WtFsStbTJxwQ==,QBXq3gAAFAABW8ygeENCROnsq5XUFsR4eDJxwQ==,QBXq3gAAFAABW8ygIUNCROnsq3jUeHjkbTJxwQ==,0.619048, 2021-12-31T14:00:06Z, 490123, 0.005941
QBXq3gAAFQAB7v3thZFtPjc/P2ijZJw/Hq4WmA==,QBXq3gAAFQAB7v3thZE/PjfnmGg/ZJw/Hq4WmA==,QBXq3gAAFQAB7v3tP5FtPjfnmGijZJw/P64WmA==,QBXq3gAAFQAB7v3thZFtPjfnmD+jPz9pHq4WmA==,0.590909, 2021-12-31T14:00:28Z, 512810, 0.005679
QBXq3gAAFgABPf91rNkW5sguDIK9ooamoBEFXQ==,QBXq3gAAFgABPf91rNkW5sguDIK9ooamoBEFXQ==,QBXq3gAAFgABPf91rNkW5sguDIK9ooamoBEFXQ==,QBXq3gAAFgABPf91rNkW5sguDIK9ooamoBEFXQ==,0.608696, 2021-12-31T14:00:36Z, 520496, 0.006025
QBXq3gAAFwABfvVnWmykujVG92hqCGDQkkMgUA==,QBXq3gAAFwABfvVnWmykujVG92hqCGDQkkMgUA==,QBXq3gAAFwABfvVnWmykujVG92hqCGDQkkMgUA==,QBXq3gAAFwABfvVnWmykujVG92hqCGDQkkMgUA==,0.625000, 2021-12-31T14:00:59Z, 543179, 0.006186
QBXq3gAAGAAB0m9KjfscKZtpaViKaAdpYVKt8w==,QBXq3gAAGAAB0m9KjftpKZvmJ1hpaAdpYVKt8w==,QBXq3gAAGAAB0m9KafscKZvmJ1iKaAdpaVKt8w==,QBXq3gAAGAAB0m9KjfscKZvmJ2mKaWklYVKt8w==,0.600000, 2021-12-31T14:01:36Z, 580905, 0.005784
QBXq3gAAGQABJHFkMPFvoEqklncxbjmIEeAmzQ==,QBXq3gAAGQABJHFkMPFvoEqklncxbjmIEeAmzQ==,QBXq3gAAGQABJHFkMPFvoEqklncxbjmIEeAmzQ==,QBXq3gAAGQABJHFkMPFvoEqklncxbjmIEeAmzQ==,0.615385, 2021-12-31T14:01:44Z, 588556, 0.006089
QBXq3gAAGgABCHVadsZTcYG9PkPAwDsGmCTZRw==,QBXq3gAAGgABCHVadsZTcYG9PkPAwDsGmCTZRw==,QBXq3gAAGgABCHVadsZTcYG9PkPAwDsGmCTZRw==,QBXq3gAAGgABCHVadsZTcYG9PkPAwDsGmCTZRw==,0.629630, 2021-12-31T14:02:07Z, 611241, 0.006230
QBXq3gAAGwABi0jwHXoiY/DiZrh82DwWJO3B0g==,QBXq3gAAGwABi0jwHXoiY/DiZrh82DwWJO3B0g==,QBXq3gAAGwABi0jwHXoiY/DiZrh82DwWJO3B0g==,QBXq3gAAGwABi0jwHXoiY/DiZrh82DwWJO3B0g==,0.642857, 2021-12-31T14:02:29Z, 633928, 0.006360
QBXq3gAAHAAB1OuDfwx4n3kiIkboDXUiuzvbGQ==,QBXq3gAAHAAB1OuDfwwin3m3hkYiDXUiuzvbGQ==,QBXq3gAAHAAB1OuDIgx4n3m3hkboDXUiIjvbGQ==,QBXq3gAAHAAB1OuDfwx4n3m3hiLoIiIAuzvbGQ==,0.620690, 2021-12-31T14:03:07Z, 671613, 0.006003
